instance,objective,configuration,retail_y_coefficient,retail_v_coefficient,rolled_leftover_coefficient,period,period_number,coil_id,processed,used,coil_width,coil_weight,coil_ton_value,used_length,strip_count,strip_produced_weight,strip_leftover_weight,strip_retail_weight,strip_scrap_weight,strip_loss_weight,lateral_leftover_weight,lateral_leftover_retail_weight,lateral_leftover_scrap_weight,edge_trim_weight,rolled_leftover_weight,rolled_leftover_width,rolled_leftover_length,processed_scrap_weight
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_3,3,93,0,1,1100.0,7307.78,4947.45,1875.41,2,7005.94,15.74,15.74,0.0,3.75,215.91,0.0,215.91,66.43,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_3,3,96,0,1,1100.0,9069.31,4947.45,2327.47,2,8933.55,0.0,0.0,0.0,3.84,49.47,0.0,49.47,82.45,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_3,3,98,0,1,810.0,8626.33,5173.98,3006.38,1,8309.4,0.0,0.0,0.0,2.76,207.67,0.0,207.67,106.5,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_3,3,298,1,1,277.0,26.38,4947.45,26.88,1,25.4,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,277.0,0.0,0.98
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_3,3,299,1,1,726.0,148.23,4947.45,57.64,1,41.45,104.2,104.2,0.0,2.57,0.0,0.0,0.0,0.0,0.0,726.0,0.0,106.78
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_3,3,300,1,1,325.0,58.49,4947.45,50.8,1,57.34,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,325.0,0.0,1.15
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_3,3,301,1,1,550.0,81.72,4947.45,41.94,1,77.97,1.8,0.0,1.8,1.95,0.0,0.0,0.0,0.0,0.0,550.0,0.0,3.75
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_3,3,302,1,1,1100.0,852.32,4947.45,218.73,2,815.64,0.0,0.0,0.0,3.75,25.18,0.0,25.18,7.75,0.0,1100.0,0.0,36.68
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_3,3,303,1,1,560.0,726.34,5102.73,366.15,1,724.36,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,560.0,0.0,1.98
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,108,0,1,810.0,6559.17,5173.98,2285.95,1,6317.52,0.0,0.0,0.0,2.76,157.91,0.0,157.91,80.98,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,111,0,1,810.0,8429.71,5173.98,2937.85,1,8119.94,0.0,0.0,0.0,2.76,202.94,0.0,202.94,104.07,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,114,0,1,810.0,6460.31,5173.98,2251.49,1,6222.26,0.0,0.0,0.0,2.76,155.53,0.0,155.53,79.76,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,125,0,1,810.0,6672.56,5173.98,2325.47,1,6426.78,0.0,0.0,0.0,2.76,160.64,0.0,160.64,82.38,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,126,0,1,810.0,7101.72,5173.98,2475.03,1,6840.31,0.0,0.0,0.0,2.76,170.97,0.0,170.97,87.68,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,145,0,1,810.0,8343.94,5173.98,2907.96,1,8037.29,0.0,0.0,0.0,2.76,200.87,0.0,200.87,103.01,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,151,0,1,810.0,7584.96,5173.98,2643.45,1,7305.95,0.0,0.0,0.0,2.76,182.6,0.0,182.6,93.64,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,152,0,1,810.0,7849.27,5173.98,2735.56,1,7560.64,0.0,0.0,0.0,2.76,188.96,0.0,188.96,96.9,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,158,0,1,810.0,8164.37,5173.98,2845.38,1,7864.26,0.0,0.0,0.0,2.76,196.55,0.0,196.55,100.79,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,160,0,1,810.0,8253.99,5173.98,2876.61,1,7950.62,0.0,0.0,0.0,2.76,198.71,0.0,198.71,101.9,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,175,0,1,810.0,7775.96,5173.98,2710.01,1,7490.0,0.0,0.0,0.0,2.76,187.2,0.0,187.2,96.0,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,178,0,1,810.0,6721.62,5173.98,2342.56,1,6474.06,0.0,0.0,0.0,2.76,161.82,0.0,161.82,82.98,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,179,0,1,810.0,6535.22,5173.98,2277.6,1,6294.44,0.0,0.0,0.0,2.76,157.33,0.0,157.33,80.68,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,180,0,1,810.0,7022.03,5173.98,2447.26,1,7019.16,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,183,0,1,810.0,6247.75,5173.98,2177.41,1,6017.44,0.0,0.0,0.0,2.76,150.41,0.0,150.41,77.13,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,184,0,1,810.0,8492.56,5173.98,2959.76,1,8180.5,0.0,0.0,0.0,2.76,204.45,0.0,204.45,104.85,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,197,0,1,810.0,8068.21,5173.98,2811.87,1,8046.72,18.62,18.62,0.0,2.87,0.0,0.0,0.0,0.0,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,202,0,1,810.0,7892.67,5173.98,2750.69,1,7602.46,0.0,0.0,0.0,2.76,190.01,0.0,190.01,97.44,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,209,0,1,1250.0,7860.62,5102.73,1775.21,3,7711.64,0.0,0.0,0.0,4.35,81.75,0.0,81.75,62.88,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,218,0,1,1250.0,8856.9,5102.73,2000.2,2,8732.08,0.0,0.0,0.0,4.37,49.6,0.0,49.6,70.86,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,226,0,1,1250.0,8877.12,5102.73,2004.77,2,8752.02,0.0,0.0,0.0,4.37,49.71,0.0,49.71,71.02,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,239,0,1,1250.0,8824.97,5102.73,1992.99,2,8700.58,0.0,0.0,0.0,4.37,49.42,0.0,49.42,70.6,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,256,0,1,1250.0,7386.26,5102.73,1668.08,2,7127.9,0.0,0.0,0.0,4.28,195.0,0.0,195.0,59.09,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,258,0,1,1250.0,8443.83,5102.73,1906.92,2,8324.63,0.0,0.0,0.0,4.37,47.29,0.0,47.29,67.55,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,269,0,1,1250.0,8888.97,5102.73,2007.45,2,8431.31,332.4,332.4,0.0,4.37,49.78,0.0,49.78,71.11,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,284,0,1,1250.0,10148.17,5102.73,2291.82,2,10005.79,0.0,0.0,0.0,4.37,56.83,0.0,56.83,81.19,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,292,0,1,1250.0,8108.59,5102.73,1831.21,2,7929.11,0.0,0.0,0.0,4.33,110.28,0.0,110.28,64.87,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,297,0,1,1250.0,9101.03,5102.73,2055.34,2,8972.89,0.0,0.0,0.0,4.37,50.97,0.0,50.97,72.81,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,32,0,1,1100.0,8353.3,4947.45,2143.72,3,8258.32,0.0,0.0,0.0,3.85,15.19,0.0,15.19,75.94,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,35,0,1,1100.0,8790.23,4947.45,2255.85,2,8446.86,0.0,0.0,0.0,3.75,259.71,0.0,259.71,79.91,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,65,0,1,1100.0,8113.0,4947.45,2082.05,2,7794.92,0.88,0.0,0.88,3.75,239.7,0.0,239.7,73.75,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,73,0,1,1100.0,7750.95,4947.45,1989.14,2,6438.58,963.38,963.38,0.0,3.72,274.81,0.0,274.81,70.46,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,8,0,1,1100.0,9609.36,4947.45,2466.06,2,9465.75,0.0,0.0,0.0,3.84,52.41,0.0,52.41,87.36,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,84,0,1,1100.0,8331.32,4947.45,2138.08,3,8209.28,27.3,27.3,0.0,3.85,15.15,0.0,15.15,75.74,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,85,0,1,1100.0,9133.93,4947.45,2344.05,2,8995.96,1.27,0.0,1.27,3.84,49.82,0.0,49.82,83.04,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,87,0,1,1100.0,8238.16,4947.45,2114.17,2,7916.12,0.0,0.0,0.0,3.75,243.4,0.0,243.4,74.89,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,98,0,1,810.0,8626.33,5173.98,3006.38,1,8309.4,0.0,0.0,0.0,2.76,207.67,0.0,207.67,106.5,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,298,1,1,1100.0,804.86,4947.45,206.55,2,791.5,0.0,0.0,0.0,3.85,2.2,0.0,2.2,7.32,0.0,1100.0,0.0,13.36
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,299,1,1,325.0,355.21,4947.45,308.53,1,354.06,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,325.0,0.0,1.15
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,300,1,1,277.0,15.74,4947.45,16.04,1,13.55,1.21,0.0,1.21,0.98,0.0,0.0,0.0,0.0,0.0,277.0,0.0,2.19
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,301,1,1,1250.0,938.81,5102.73,212.02,3,867.81,0.79,0.0,0.79,4.12,58.58,0.0,58.58,7.51,0.0,1250.0,0.0,71.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,1,0,1,1100.0,7444.63,4947.45,1910.53,2,7153.25,0.0,0.0,0.0,3.75,219.95,0.0,219.95,67.68,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,10,0,1,1100.0,7799.79,4947.45,2001.67,2,7494.69,0.0,0.0,0.0,3.75,230.45,0.0,230.45,70.91,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,102,0,1,810.0,8652.32,5173.98,3015.43,1,8633.18,16.27,16.27,0.0,2.87,0.0,0.0,0.0,0.0,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,11,0,1,1100.0,8385.95,4947.45,2152.1,2,8058.2,0.0,0.0,0.0,3.75,247.77,0.0,247.77,76.24,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,114,0,1,810.0,6460.31,5173.98,2251.49,1,6457.44,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,117,0,1,810.0,8397.97,5173.98,2926.79,1,8089.35,0.0,0.0,0.0,2.76,202.17,0.0,202.17,103.68,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,118,0,1,810.0,7935.17,5173.98,2765.5,1,7643.41,0.0,0.0,0.0,2.76,191.03,0.0,191.03,97.97,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,121,0,1,810.0,8058.98,5173.98,2808.65,1,7762.71,0.0,0.0,0.0,2.76,194.01,0.0,194.01,99.49,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,123,0,1,810.0,7976.6,5173.98,2779.94,1,7683.33,0.0,0.0,0.0,2.76,192.03,0.0,192.03,98.48,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,126,0,1,810.0,7101.72,5173.98,2475.03,1,6840.31,0.0,0.0,0.0,2.76,170.97,0.0,170.97,87.68,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,129,0,1,810.0,7540.1,5173.98,2627.81,1,7262.73,0.0,0.0,0.0,2.76,181.52,0.0,181.52,93.09,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,13,0,1,1100.0,7426.82,4947.45,1905.95,2,7136.13,0.0,0.0,0.0,3.75,219.43,0.0,219.43,67.52,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,134,0,1,810.0,7603.1,5173.98,2649.77,1,7323.43,0.0,0.0,0.0,2.76,183.04,0.0,183.04,93.87,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,140,0,1,810.0,8199.01,5173.98,2857.45,1,7897.64,0.0,0.0,0.0,2.76,197.38,0.0,197.38,101.22,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,144,0,1,810.0,8560.72,5173.98,2983.51,1,8246.18,0.0,0.0,0.0,2.76,206.09,0.0,206.09,105.69,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,145,0,1,810.0,8343.94,5173.98,2907.96,1,8037.29,0.0,0.0,0.0,2.76,200.87,0.0,200.87,103.01,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,149,0,1,810.0,8069.45,5173.98,2812.3,1,7772.8,0.0,0.0,0.0,2.76,194.26,0.0,194.26,99.62,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,150,0,1,810.0,6413.1,5173.98,2235.04,1,6410.23,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,151,0,1,810.0,7584.96,5173.98,2643.45,1,7305.95,0.0,0.0,0.0,2.76,182.6,0.0,182.6,93.64,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,155,0,1,810.0,5650.55,5173.98,1969.28,1,5441.99,0.0,0.0,0.0,2.76,136.03,0.0,136.03,69.76,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,158,0,1,810.0,8164.37,5173.98,2845.38,1,7864.26,0.0,0.0,0.0,2.76,196.55,0.0,196.55,100.79,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,16,0,1,1100.0,7453.22,4947.45,1912.73,2,7161.51,0.0,0.0,0.0,3.75,220.21,0.0,220.21,67.76,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,160,0,1,810.0,8253.99,5173.98,2876.61,1,7950.62,0.0,0.0,0.0,2.76,198.71,0.0,198.71,101.9,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,171,0,1,810.0,6430.87,5173.98,2241.23,1,6193.89,0.0,0.0,0.0,2.76,154.82,0.0,154.82,79.39,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,179,0,1,810.0,6535.22,5173.98,2277.6,1,6294.44,0.0,0.0,0.0,2.76,157.33,0.0,157.33,80.68,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,18,0,1,1100.0,8202.76,4947.45,2105.09,2,7879.93,2.16,0.0,2.16,3.75,242.35,0.0,242.35,74.57,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,184,0,1,810.0,8492.56,5173.98,2959.76,1,8180.5,0.0,0.0,0.0,2.76,204.45,0.0,204.45,104.85,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,190,0,1,810.0,7533.94,5173.98,2625.67,1,7256.79,0.0,0.0,0.0,2.76,181.37,0.0,181.37,93.01,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,197,0,1,810.0,8068.21,5173.98,2811.87,1,7771.6,0.0,0.0,0.0,2.76,194.23,0.0,194.23,99.61,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,198,0,1,810.0,8265.6,5173.98,2880.66,1,7961.8,0.0,0.0,0.0,2.76,198.99,0.0,198.99,102.04,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,215,0,1,1250.0,8469.02,5102.73,1912.61,2,8349.47,0.0,0.0,0.0,4.37,47.43,0.0,47.43,67.75,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,216,0,1,1250.0,7680.18,5102.73,1734.46,2,7411.71,0.0,0.0,0.0,4.28,202.76,0.0,202.76,61.44,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,221,0,1,1250.0,7668.13,5102.73,1731.74,2,7559.48,0.0,0.0,0.0,4.37,42.94,0.0,42.94,61.35,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,223,0,1,1250.0,9182.36,5102.73,2073.7,2,9053.11,0.0,0.0,0.0,4.37,51.42,0.0,51.42,73.46,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,225,0,1,1250.0,7228.64,5102.73,1632.48,2,6975.7,0.0,0.0,0.0,4.28,190.84,0.0,190.84,57.83,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,230,0,1,1250.0,7677.9,5102.73,1733.94,2,7569.11,0.0,0.0,0.0,4.37,43.0,0.0,43.0,61.42,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,241,0,1,1250.0,8487.48,5102.73,1916.78,2,8191.24,0.0,0.0,0.0,4.28,224.07,0.0,224.07,67.9,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,249,0,1,1250.0,7036.21,5102.73,1589.03,2,6936.15,0.0,0.0,0.0,4.37,39.4,0.0,39.4,56.29,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,253,0,1,1250.0,8940.67,5102.73,2019.12,2,8743.22,0.0,0.0,0.0,4.33,121.59,0.0,121.59,71.53,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,264,0,1,1250.0,7454.59,5102.73,1683.51,2,7193.88,0.0,0.0,0.0,4.28,196.8,0.0,196.8,59.64,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,266,0,1,1250.0,9615.49,5102.73,2171.52,2,9480.35,0.0,0.0,0.0,4.37,53.85,0.0,53.85,76.92,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,27,0,1,1100.0,8403.41,4947.45,2156.58,2,8074.99,0.0,0.0,0.0,3.75,248.28,0.0,248.28,76.39,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,273,0,1,1250.0,8476.77,5102.73,1914.36,2,8357.12,0.0,0.0,0.0,4.37,47.47,0.0,47.47,67.81,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,282,0,1,1250.0,8050.2,5102.73,1818.02,2,7769.0,0.0,0.0,0.0,4.28,212.53,0.0,212.53,64.4,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,285,0,1,1250.0,9136.09,5102.73,2063.25,2,8934.42,0.0,0.0,0.0,4.33,124.25,0.0,124.25,73.09,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,287,0,1,1250.0,9413.5,5102.73,2125.9,2,9248.45,32.66,32.66,0.0,4.37,52.72,0.0,52.72,75.31,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,29,0,1,1100.0,8012.92,4947.45,2056.37,2,7691.29,8.3,8.3,0.0,3.75,236.75,0.0,236.75,72.84,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,290,0,1,1250.0,7556.8,5102.73,1706.59,2,7292.57,0.0,0.0,0.0,4.28,199.5,0.0,199.5,60.45,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,295,0,1,1250.0,8678.75,5102.73,1959.97,2,8551.15,5.2,0.0,5.2,4.37,48.6,0.0,48.6,69.43,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,3,0,1,1100.0,7614.83,4947.45,1954.2,2,7316.87,0.0,0.0,0.0,3.75,224.98,0.0,224.98,69.23,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,31,0,1,1100.0,7451.48,4947.45,1912.28,2,7159.84,0.0,0.0,0.0,3.75,220.16,0.0,220.16,67.74,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,33,0,1,1100.0,7759.86,4947.45,1991.42,2,6660.85,749.62,749.62,0.0,3.72,275.12,0.0,275.12,70.54,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,39,0,1,1100.0,7936.64,4947.45,2036.79,2,7817.36,0.0,0.0,0.0,3.84,43.29,0.0,43.29,72.15,0.0,1100.0,0.0,0.0
