scenario,instance,objective,configuration,retail_y_coefficient,retail_v_coefficient,rolled_leftover_coefficient,period,period_number,new_coils_used_count,new_coils_weight,new_coils_value,new_strip_produced_weight,new_strip_produced_value,new_strip_retail_weight,new_strip_retail_value,new_strip_scrap_weight,new_strip_scrap_value,new_strip_loss_weight,new_strip_loss_value,new_lateral_leftover_weight,new_lateral_leftover_value,new_lateral_retail_weight,new_lateral_retail_value,new_lateral_scrap_weight,new_lateral_scrap_value,new_edge_trim_weight,new_edge_trim_value,new_rolled_leftover_weight,new_rolled_leftover_value,new_partially_used_count,processed_coils_total_count,processed_coils_used_count,processed_coils_weight,processed_coils_value,processed_strip_produced_weight,processed_strip_produced_value,processed_scrap_weight,processed_scrap_value,total_strip_produced_weight,total_strip_produced_value,retails_generated_count,retails_generated_weight,retails_generated_value,retails_file_exists,reusable_generated_weight,reusable_generated_value,total_scrap_weight,total_scrap_value,total_loss_weight,total_loss_value,new_production_rate,new_reusable_rate,new_scrap_rate,processed_recovery_rate,processed_discard_rate,reuse_dependency_rate
WL-y4-v2-r4,bf_sae1006_045,weighted_loss,retail_y_4__retail_v_2__rolled_leftover_4,4,2,4,period_5,5,61,486703.78,2491814.13,469950.64,2406376.7,3241.14,16104.15,7.23,36.11,205.14,1048.37,8407.79,43167.3,0.0,0.0,8407.79,43167.3,4891.72,25080.88,0.0,0.0,0,7,7,2512.39,12433.8,2499.03,12367.05,13.36,66.75,472449.67,2418743.75,9,3241.15,16104.2,True,3241.14,16104.15,13525.24,69399.41,13525.24,69399.41,96.56,0.67,2.78,99.47,0.53,0.53
WL-y4-v2-r4,bf_sae1006_050,weighted_loss,retail_y_4__retail_v_2__rolled_leftover_4,4,2,4,period_1,1,4,34397.98,177663.5,26999.99,139453.33,6705.83,34635.21,0.0,0.0,18.52,95.65,386.98,1998.73,0.0,0.0,386.98,1998.73,286.64,1480.48,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,26999.99,139453.33,4,6705.82,34635.16,True,6705.83,34635.21,692.14,3574.86,692.14,3574.86,78.49,19.49,2.01,0.0,0.0,0.0
WL-y4-v2-r4,bf_sae1006_050,weighted_loss,retail_y_4__retail_v_2__rolled_leftover_4,4,2,4,period_2,2,3,25477.17,131588.05,19176.74,99046.71,5735.54,29623.72,0.0,0.0,13.86,71.59,338.72,1749.47,0.0,0.0,338.72,1749.47,212.3,1096.52,0.0,0.0,0,4,4,6705.82,34635.16,6700.33,34606.8,5.49,28.36,25877.07,133653.51,5,5735.53,29623.67,True,5735.54,29623.72,570.37,2945.94,570.37,2945.94,75.27,22.51,2.22,99.92,0.08,25.89
WL-y4-v2-r4,bf_sae1006_050,weighted_loss,retail_y_4__retail_v_2__rolled_leftover_4,4,2,4,period_3,3,3,25477.17,131588.05,23689.13,122352.94,1275.22,6586.43,0.0,0.0,13.89,71.74,286.62,1480.38,0.0,0.0,286.62,1480.38,212.3,1096.52,0.0,0.0,0,5,5,5735.53,29623.67,5730.89,29599.7,4.64,23.97,29420.02,151952.64,2,1275.22,6586.43,True,1275.22,6586.43,517.45,2672.61,517.45,2672.61,92.98,5.01,2.01,99.92,0.08,19.48
WL-y4-v2-r4,bf_sae1006_050,weighted_loss,retail_y_4__retail_v_2__rolled_leftover_4,4,2,4,period_4,4,3,25477.17,131588.05,22300.88,115182.71,2611.4,13487.72,0.0,0.0,13.86,71.59,338.72,1749.47,0.0,0.0,338.72,1749.47,212.3,1096.52,0.0,0.0,0,2,2,1275.22,6586.43,1273.11,6575.54,2.11,10.9,23573.99,121758.24,6,2611.41,13487.78,True,2611.4,13487.72,566.99,2928.48,566.99,2928.48,87.53,10.25,2.22,99.83,0.17,5.4
WL-y4-v2-r4,bf_sae1006_050,weighted_loss,retail_y_4__retail_v_2__rolled_leftover_4,4,2,4,period_5,5,4,36438.14,188200.81,34664.12,179038.1,1041.92,5381.45,0.0,0.0,18.52,95.65,409.93,2117.26,0.0,0.0,409.93,2117.26,303.64,1568.28,0.0,0.0,0,6,6,2611.41,13487.78,2346.8,12121.08,264.61,1366.69,37010.92,191159.18,2,1041.92,5381.45,True,1041.92,5381.45,996.7,5147.88,996.7,5147.88,95.13,2.86,2.01,89.87,10.13,6.34
WL-y4-v2-r4,bz_nbr7008_043,weighted_loss,retail_y_4__retail_v_2__rolled_leftover_4,4,2,4,period_1,1,18,152075.23,869721.09,141553.74,809380.98,3810.27,21957.08,7.94,43.39,59.37,339.22,5152.89,29495.88,0.0,0.0,5152.89,29495.88,1490.99,8504.37,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,141553.74,809380.98,9,3810.27,21957.08,True,3810.27,21957.08,6711.19,38382.86,6711.19,38382.86,93.08,2.51,4.41,0.0,0.0,0.0
WL-y4-v2-r4,bz_nbr7008_043,weighted_loss,retail_y_4__retail_v_2__rolled_leftover_4,4,2,4,period_2,2,18,140909.16,809463.17,127950.63,734564.49,5423.71,31675.87,1.55,8.47,60.79,349.71,6126.22,35166.98,0.0,0.0,6126.22,35166.98,1346.21,7697.37,0.0,0.0,0,9,9,3810.27,21957.08,3776.88,21766.36,33.39,190.72,131727.51,756330.85,9,5423.71,31675.87,True,5423.71,31675.87,7568.16,43413.25,7568.16,43413.25,90.8,3.85,5.35,99.12,0.88,2.87
WL-y4-v2-r4,bz_nbr7008_043,weighted_loss,retail_y_4__retail_v_2__rolled_leftover_4,4,2,4,period_3,3,17,149602.16,862845.94,139272.58,803097.48,2656.13,15629.75,77.52,451.5,58.04,335.58,6119.03,35174.51,1666.34,9106.91,4452.69,26067.6,1418.85,8157.05,0.0,0.0,0,9,9,5423.71,31675.87,5245.89,30627.66,177.82,1048.21,144518.47,833725.14,8,4322.47,24736.67,True,4322.47,24736.66,6184.92,36059.94,6184.92,36059.94,93.1,2.89,4.02,96.72,3.28,3.63
WL-y4-v2-r4,bz_nbr7008_043,weighted_loss,retail_y_4__retail_v_2__rolled_leftover_4,4,2,4,period_4,4,16,123175.62,709508.88,110514.73,637034.96,6207.77,35116.62,0.0,0.0,54.0,310.63,5231.72,30351.03,0.0,0.0,5231.72,30351.03,1167.39,6695.58,0.0,0.0,0,8,8,4322.47,24736.67,3595.12,20758.32,727.35,3978.35,114109.85,657793.28,11,6207.78,35116.68,True,6207.77,35116.62,7180.46,41335.59,7180.46,41335.59,89.72,5.04,5.24,83.17,16.83,3.15
WL-y4-v2-r4,bz_nbr7008_043,weighted_loss,retail_y_4__retail_v_2__rolled_leftover_4,4,2,4,period_5,5,23,187298.19,1084389.15,174401.76,1009861.7,2971.33,17195.55,7.91,45.42,79.1,458.01,8090.31,46744.26,1412.89,7721.75,6677.42,39022.51,1747.73,10083.92,0.0,0.0,0,11,11,6207.78,35116.68,6187.33,35002.36,20.45,114.32,180589.09,1044864.06,9,4384.22,24917.31,True,4384.22,24917.3,8532.61,49724.18,8532.61,49724.18,93.11,2.34,4.54,99.67,0.33,3.43
WL-y4-v2-r4,bz_nbr7008_075,weighted_loss,retail_y_4__retail_v_2__rolled_leftover_4,4,2,4,period_1,1,6,40203.19,215298.54,35966.97,192612.48,3082.92,16509.84,0.0,0.0,34.45,184.49,716.83,3838.81,466.75,2499.57,250.08,1339.24,402.04,2153.03,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,35966.97,192612.48,11,3549.67,19009.41,True,3549.67,19009.41,686.57,3676.76,686.57,3676.76,89.46,8.83,1.71,0.0,0.0,0.0
WL-y4-v2-r4,bz_nbr7008_075,weighted_loss,retail_y_4__retail_v_2__rolled_leftover_4,4,2,4,period_2,2,5,34077.64,182494.62,29144.14,156074.45,3260.56,17461.15,5.13,27.47,28.06,150.27,1298.97,6956.32,1277.57,6841.72,21.4,114.6,340.78,1824.97,0.0,0.0,0,11,11,3549.67,19009.41,1955.47,10472.05,1594.2,8537.36,31099.61,166546.5,7,4538.13,24302.87,True,4538.13,24302.87,1989.57,10654.67,1989.57,10654.67,85.52,13.32,1.16,55.09,44.91,6.29
WL-y4-v2-r4,bz_nbr7008_075,weighted_loss,retail_y_4__retail_v_2__rolled_leftover_4,4,2,4,period_3,3,6,40058.91,214525.88,32776.79,175528.23,6188.51,33141.08,0.0,0.0,34.45,184.49,658.55,3526.71,407.46,2182.05,251.09,1344.65,400.6,2145.32,0.0,0.0,0,7,7,4538.13,24302.87,3563.54,19083.68,974.59,5219.18,36340.33,194611.92,13,6595.98,35323.19,True,6595.97,35323.13,1660.73,8893.64,1660.73,8893.64,81.82,16.47,1.71,78.52,21.48,9.81
WL-y4-v2-r4,bz_nbr7008_075,weighted_loss,retail_y_4__retail_v_2__rolled_leftover_4,4,2,4,period_4,4,5,32807.3,175691.62,25338.27,135693.02,6208.47,33247.97,0.0,0.0,28.34,151.77,904.12,4841.8,803.87,4304.93,100.25,536.86,328.08,1756.95,0.0,0.0,0,13,13,6595.98,35323.19,3908.12,20929.0,2687.86,14394.19,29246.39,156622.02,14,7012.35,37552.96,True,7012.34,37552.9,3144.53,16839.77,3144.53,16839.77,77.23,21.37,1.39,59.25,40.75,13.36
WL-y4-v2-r4,bz_nbr7008_075,weighted_loss,retail_y_4__retail_v_2__rolled_leftover_4,4,2,4,period_5,5,6,45193.68,242023.91,37137.37,198880.27,5593.09,29952.45,0.0,0.0,33.5,179.4,1977.76,10591.42,1947.84,10431.19,29.92,160.23,451.94,2420.26,0.0,0.0,0,14,14,7012.35,37552.96,4508.52,24144.3,2503.83,13408.66,41645.89,223024.57,10,7540.94,40383.69,True,7540.93,40383.64,3019.19,16168.55,3019.19,16168.55,82.17,16.69,1.14,64.29,35.71,10.83
WL-y4-v2-r4,bz_nbr7008_095,weighted_loss,retail_y_4__retail_v_2__rolled_leftover_4,4,2,4,period_1,1,6,56463.16,305604.03,54118.11,292911.56,746.55,4040.66,0.0,0.0,43.56,235.77,990.28,5359.84,0.0,0.0,990.28,5359.84,564.64,3056.09,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,54118.11,292911.56,5,746.55,4040.66,True,746.55,4040.66,1598.48,8651.7,1598.48,8651.7,95.85,1.32,2.83,0.0,0.0,0.0
WL-y4-v2-r4,bz_nbr7008_095,weighted_loss,retail_y_4__retail_v_2__rolled_leftover_4,4,2,4,period_2,2,6,56058.86,303415.78,51009.76,276087.78,3477.01,18819.14,0.0,0.0,43.56,235.77,967.92,5238.82,0.0,0.0,967.92,5238.82,560.59,3034.17,0.0,0.0,0,5,5,746.55,4040.66,735.15,3978.96,11.4,61.7,51744.91,280066.74,5,3477.01,18819.14,True,3477.01,18819.14,1583.47,8570.46,1583.47,8570.46,90.99,6.2,2.8,98.47,1.53,1.42
WL-y4-v2-r4,bz_nbr7008_095,weighted_loss,retail_y_4__retail_v_2__rolled_leftover_4,4,2,4,period_3,3,7,66163.44,358106.31,62311.36,337257.12,2153.98,11658.31,4.23,22.89,50.99,275.98,981.22,5310.8,0.0,0.0,981.22,5310.8,661.64,3581.09,0.0,0.0,0,5,5,3477.01,18819.14,3467.26,18766.37,9.75,52.77,65778.62,356023.49,5,2153.98,11658.31,True,2153.98,11658.31,1707.83,9243.53,1707.83,9243.53,94.18,3.26,2.57,99.72,0.28,5.27
WL-y4-v2-r4,bz_nbr7008_095,weighted_loss,retail_y_4__retail_v_2__rolled_leftover_4,4,2,4,period_4,4,5,47012.83,254454.59,45134.99,244290.88,696.17,3767.99,0.0,0.0,36.46,197.34,675.07,3653.78,0.0,0.0,675.07,3653.78,470.14,2544.61,0.0,0.0,0,5,5,2153.98,11658.31,2077.02,11241.77,76.96,416.54,47212.01,255532.64,5,696.17,3767.99,True,696.17,3767.99,1258.63,6812.27,1258.63,6812.27,96.01,1.48,2.51,96.43,3.57,4.4
WL-y4-v2-r4,bz_nbr7008_095,weighted_loss,retail_y_4__retail_v_2__rolled_leftover_4,4,2,4,period_5,5,6,61612.41,333474.09,59818.12,323762.58,56.82,307.54,18.28,98.94,43.56,235.77,1059.49,5734.44,0.0,0.0,1059.49,5734.44,616.12,3334.72,0.0,0.0,0,5,5,696.17,3767.99,682.14,3692.05,14.03,75.94,60500.26,327454.63,2,56.82,307.54,True,56.82,307.54,1751.48,9479.81,1751.48,9479.81,97.09,0.09,2.82,97.98,2.02,1.13
WL-y4-v4-r2,bf_qcv_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_1,1,40,311418.53,1612924.54,304651.66,1577666.63,129.73,629.13,4.84,25.6,137.46,708.19,3306.24,17309.09,0.0,0.0,3306.24,17309.09,3188.62,16586.03,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,304651.66,1577666.63,3,129.73,629.13,True,129.73,629.13,6637.16,34628.91,6637.16,34628.91,97.83,0.04,2.13,0.0,0.0,0.0
WL-y4-v4-r2,bf_qcv_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_2,2,35,279613.9,1444015.0,273646.52,1412939.49,39.52,208.99,8.64,44.29,121.76,624.99,2964.15,15497.34,0.0,0.0,2964.15,15497.34,2833.36,14700.17,0.0,0.0,0,3,3,129.73,629.13,124.0,600.77,5.73,28.36,273770.52,1413540.26,1,39.52,208.99,True,39.52,208.99,5933.64,30895.15,5933.64,30895.15,97.87,0.01,2.12,95.58,4.42,0.05
WL-y4-v4-r2,bf_qcv_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_3,3,44,347745.29,1802164.82,340395.9,1763808.99,0.0,0.0,4.54,23.4,150.76,776.7,3615.34,18929.23,0.0,0.0,3615.34,18929.23,3578.83,18626.94,0.0,0.0,0,1,1,39.52,208.99,36.36,192.28,3.16,16.71,340432.26,1764001.27,0,0.0,0.0,True,0.0,0.0,7352.63,38372.98,7352.63,38372.98,97.89,0.0,2.11,92.0,8.0,0.01
WL-y4-v4-r2,bf_qcv_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,30,236017.25,1224955.06,230663.96,1196973.58,12.86,61.98,9.18,47.92,103.03,531.74,2812.05,14750.89,0.0,0.0,2812.05,14750.89,2416.22,12589.23,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230663.96,1196973.58,1,12.86,61.98,True,12.86,61.98,5340.48,27919.78,5340.48,27919.78,97.73,0.01,2.26,0.0,0.0,0.0
WL-y4-v4-r2,bf_qcv_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,51,375687.93,1941128.09,368354.3,1902984.8,32.65,168.7,4.17,20.23,176.58,907.44,3288.09,17153.63,0.0,0.0,3288.09,17153.63,3832.16,19893.41,0.0,0.0,0,1,1,12.86,61.98,10.32,49.74,2.54,12.24,368364.62,1903034.54,3,32.65,168.7,True,32.65,168.7,7303.54,37986.95,7303.54,37986.95,98.05,0.01,1.94,80.25,19.75,0.0
WL-y4-v4-r2,bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_1,1,49,398032.91,2032196.8,382001.42,1950352.82,487.65,2459.54,5.92,29.32,169.4,863.27,7353.64,37552.31,0.0,0.0,7353.64,37552.31,3890.34,19893.12,4124.47,21046.06,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,382001.42,1950352.82,8,4612.12,23505.6,True,4612.12,23505.6,11419.3,58338.02,11419.3,58338.02,95.97,1.16,2.87,0.0,0.0,0.0
WL-y4-v4-r2,bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_2,2,48,393643.96,2009388.29,380101.47,1940477.74,1041.16,5263.87,2.07,10.67,162.89,829.7,7624.1,38856.24,0.0,0.0,7624.1,38856.24,3859.93,19733.13,852.32,4216.81,1,8,8,4612.12,23505.6,4215.25,21482.89,396.87,2022.71,384316.72,1961960.63,6,1893.48,9480.68,True,1893.48,9480.68,12045.86,61452.45,12045.86,61452.45,96.56,0.48,2.96,91.4,8.6,1.1
WL-y4-v4-r2,bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_3,3,53,441435.92,2243129.51,425985.89,2164788.44,370.95,1835.26,17.38,86.56,185.62,941.56,8849.18,44903.29,0.0,0.0,8849.18,44903.29,4283.21,21801.78,1743.67,8772.5,2,6,6,1893.48,9480.68,1742.16,8731.73,151.32,748.96,427728.05,2173520.17,4,2114.62,10607.76,True,2114.62,10607.76,13486.71,68482.15,13486.71,68482.15,96.5,0.48,3.02,92.01,7.99,0.41
WL-y4-v4-r2,bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,37,297619.06,1518235.61,288293.49,1470747.18,1341.7,6693.83,2.15,10.64,126.56,644.84,4965.39,25377.51,0.0,0.0,4965.39,25377.51,2889.76,14761.56,0.0,0.0,0,4,4,2114.62,10607.76,2026.92,10162.84,87.7,444.92,290320.41,1480910.02,5,1341.7,6693.83,True,1341.7,6693.83,8071.56,41239.47,8071.56,41239.47,96.87,0.45,2.68,95.85,4.15,0.7
WL-y4-v4-r2,bf_sae1006_045,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,62,489685.03,2488250.25,471218.17,2394965.89,1122.23,5560.93,7.36,37.22,218.21,1106.73,10058.69,50994.46,0.0,0.0,10058.69,50994.46,4638.29,23601.89,2422.11,11983.27,1,5,5,1341.7,6693.83,1231.52,6147.7,110.18,546.13,472449.69,2401113.59,8,3544.34,17544.2,True,3544.34,17544.2,15032.73,76286.43,15032.73,76286.43,96.23,0.72,3.05,91.79,8.21,0.26
WL-y4-v4-r2,bf_sae1006_050,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_1,1,4,34397.98,177663.5,27000.0,139453.38,0.0,0.0,0.0,0.0,18.49,95.5,333.05,1720.18,0.0,0.0,333.05,1720.18,229.84,1187.11,6816.6,35207.33,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,27000.0,139453.38,2,6816.6,35207.33,True,6816.6,35207.33,581.38,3002.79,581.38,3002.79,78.49,19.82,1.69,0.0,0.0,0.0
WL-y4-v4-r2,bf_sae1006_050,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_2,2,3,25477.17,131588.05,19203.23,99183.53,0.0,0.0,0.0,0.0,13.86,71.59,240.13,1240.26,0.0,0.0,240.13,1240.26,163.51,844.52,5856.45,30248.21,2,2,2,6816.6,35207.33,6673.85,34470.03,142.75,737.3,25877.08,133653.57,2,5856.45,30248.21,True,5856.45,30248.21,560.25,2893.67,560.25,2893.67,75.37,22.99,1.64,97.91,2.09,25.79
WL-y4-v4-r2,bf_sae1006_050,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_3,3,3,25477.17,131588.05,23783.26,122839.11,210.81,1088.82,0.0,0.0,13.89,71.74,275.49,1422.89,0.0,0.0,275.49,1422.89,204.06,1053.96,989.66,5111.53,1,2,2,5856.45,30248.21,5636.76,29113.53,219.69,1134.69,29420.02,151952.64,2,1200.47,6200.36,True,1200.47,6200.35,713.13,3683.28,713.13,3683.28,93.35,4.71,1.94,96.25,3.75,19.16
WL-y4-v4-r2,bf_sae1006_050,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,3,25639.93,132428.7,22399.22,115690.63,72.29,373.37,0.0,0.0,13.86,71.59,292.71,1511.83,0.0,0.0,292.71,1511.83,191.41,988.62,2670.43,13792.61,1,2,2,1200.47,6200.36,1174.77,6067.62,25.7,132.74,23573.99,121758.24,2,2742.72,14165.98,True,2742.72,14165.98,523.68,2704.78,523.68,2704.78,87.36,10.7,1.94,97.86,2.14,4.98
WL-y4-v4-r2,bf_sae1006_050,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,4,35635.77,184056.61,34595.46,178683.48,323.92,1673.03,0.0,0.0,18.52,95.65,400.9,2070.62,0.0,0.0,400.9,2070.62,296.96,1533.78,0.0,0.0,0,2,2,2742.72,14165.98,2415.47,12475.76,327.25,1690.23,37010.93,191159.23,2,323.92,1673.03,True,323.92,1673.03,1043.63,5390.28,1043.63,5390.28,97.08,0.91,2.01,88.07,11.93,6.53
WL-y4-v4-r2,bz_nbr7008_043,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_1,1,19,154311.26,873417.74,141553.77,802001.58,1117.8,6440.89,0.0,0.0,58.75,332.23,7704.36,42779.75,3837.8,20974.42,3866.56,21805.33,1540.61,8699.84,2335.98,13163.49,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,141553.77,802001.58,14,7291.58,40578.79,True,7291.58,40578.8,5465.92,30837.4,5465.92,30837.4,91.73,4.73,3.54,0.0,0.0,0.0
WL-y4-v4-r2,bz_nbr7008_043,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_2,2,18,139371.71,807240.01,126687.77,733515.22,749.14,4384.88,0.1,0.55,61.88,358.36,6619.92,38283.42,1200.09,6558.76,5419.83,31724.66,1256.48,7242.58,3996.4,23454.9,2,14,14,7291.58,40578.79,5039.74,28255.52,2251.84,12323.27,131727.51,761770.74,9,5945.63,34398.54,True,5945.63,34398.54,8990.13,51649.42,8990.13,51649.42,90.9,4.27,4.83,69.12,30.88,3.83
WL-y4-v4-r2,bz_nbr7008_043,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_3,3,19,155153.66,890665.52,139183.93,799629.85,1463.4,8177.39,0.0,0.0,62.97,361.64,6171.47,35258.96,897.45,4904.76,5274.02,30354.2,1429.1,8178.68,6842.78,39058.96,5,9,9,5945.63,34398.54,5334.52,31024.15,611.11,3374.39,144518.45,830654.0,10,9203.63,52141.11,True,9203.63,52141.11,7377.2,42268.91,7377.2,42268.91,89.71,5.93,4.36,89.72,10.28,3.69
WL-y4-v4-r2,bz_nbr7008_043,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,14,119544.53,694551.61,105595.11,613444.0,636.99,3659.27,0.0,0.0,48.51,282.44,6362.28,36675.16,2252.96,12592.18,4109.32,24082.98,1048.31,6065.93,5853.3,34424.65,4,10,10,9203.63,52141.11,8514.75,48275.71,688.88,3865.41,114109.86,661719.71,10,8743.25,50676.09,True,8743.25,50676.1,5895.02,34296.76,5895.02,34296.76,88.33,7.31,4.35,92.52,7.48,7.46
WL-y4-v4-r2,bz_nbr7008_043,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,23,185202.19,1065850.88,172903.01,995321.33,2316.38,13233.79,10.27,58.97,78.34,452.0,7298.76,42128.31,0.0,0.0,7298.76,42128.31,1755.24,10064.66,840.18,4591.77,1,10,10,8743.25,50676.09,7686.11,44743.77,1057.14,5932.32,180589.12,1040065.1,9,3156.56,17825.56,True,3156.56,17825.56,10199.75,58636.26,10199.75,58636.26,93.36,1.7,4.94,87.91,12.09,4.26
WL-y4-v4-r2,bz_nbr7008_075,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_1,1,6,40506.16,216921.02,35966.98,192612.53,342.35,1833.37,1.57,8.41,33.55,179.67,1644.0,8804.05,1618.44,8667.17,25.56,136.88,383.73,2054.97,2133.99,11428.07,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,35966.98,192612.53,8,4094.78,21928.61,True,4094.78,21928.61,444.41,2379.93,444.41,2379.93,88.79,10.11,1.1,0.0,0.0,0.0
WL-y4-v4-r2,bz_nbr7008_075,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_2,2,5,33562.15,179734.04,28666.17,153514.79,114.82,614.89,0.0,0.0,27.87,149.25,1167.17,6250.5,1137.62,6092.25,29.55,158.25,302.79,1621.52,3283.33,17583.09,2,8,8,4094.78,21928.61,2433.47,13031.86,1661.31,8896.75,31099.64,166546.66,6,4535.77,24290.23,True,4535.77,24290.23,2021.52,10825.77,2021.52,10825.77,85.41,13.51,1.07,59.43,40.57,7.82
WL-y4-v4-r2,bz_nbr7008_075,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_3,3,5,34948.62,187158.95,32600.47,174583.99,693.66,3714.73,0.0,0.0,28.1,150.48,1276.89,6838.08,1247.34,6679.83,29.55,158.25,349.49,1871.61,0.0,0.0,0,6,6,4535.77,24290.23,3739.87,20027.98,795.9,4262.25,36340.34,194611.97,8,1941.0,10394.56,True,1941.0,10394.56,1203.04,6442.59,1203.04,6442.59,93.28,5.55,1.16,82.45,17.55,10.29
WL-y4-v4-r2,bz_nbr7008_075,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,5,34590.71,185242.25,27996.69,149929.55,1264.37,6771.03,0.0,0.0,27.61,147.86,1947.01,10426.74,1928.75,10328.96,18.26,97.79,315.51,1689.64,3039.5,16277.31,1,8,8,1941.0,10394.56,1249.73,6692.63,691.27,3701.93,29246.42,156622.18,7,6232.62,33377.3,True,6232.62,33377.3,1052.65,5637.22,1052.65,5637.22,80.94,18.02,1.04,64.39,35.61,4.27
WL-y4-v4-r2,bz_nbr7008_075,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_5,5,6,41122.19,220220.02,36522.43,195587.11,199.59,1068.86,0.92,4.93,33.71,180.53,1567.56,8394.69,1536.09,8226.16,31.47,168.53,387.12,2073.13,2410.84,12910.68,1,7,7,6232.62,33377.3,5123.44,27437.35,1109.18,5939.95,41645.87,223024.46,6,4146.52,22205.69,True,4146.52,22205.7,1562.4,8367.07,1562.4,8367.07,88.81,10.08,1.1,82.2,17.8,12.3
WL-y4-v4-r2,bz_nbr7008_095,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_1,1,6,56463.16,305604.03,54118.11,292911.56,746.55,4040.66,0.0,0.0,43.56,235.77,990.28,5359.84,0.0,0.0,990.28,5359.84,564.64,3056.09,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,54118.11,292911.56,8,746.56,4040.72,True,746.55,4040.66,1598.48,8651.7,1598.48,8651.7,95.85,1.32,2.83,0.0,0.0,0.0
WL-y4-v4-r2,bz_nbr7008_095,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_2,2,6,56058.86,303415.78,51013.57,276108.4,20.23,109.49,0.0,0.0,43.56,235.77,954.36,5165.43,0.0,0.0,954.36,5165.43,525.58,2844.68,3501.55,18951.96,2,8,8,746.56,4040.72,731.34,3958.34,15.22,82.38,51744.91,280066.74,4,3521.78,19061.46,True,3521.78,19061.45,1538.72,8328.26,1538.72,8328.26,91.0,6.28,2.72,97.96,2.04,1.41
WL-y4-v4-r2,bz_nbr7008_095,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_3,3,7,66163.44,358106.31,62387.75,337670.58,154.13,834.22,0.0,0.0,50.99,275.98,927.96,5022.54,0.0,0.0,927.96,5022.54,641.63,3472.79,2000.96,10830.1,1,4,4,3521.78,19061.46,3390.86,18352.86,130.92,708.6,65778.61,356023.44,4,2155.09,11664.32,True,2155.09,11664.32,1751.5,9479.91,1751.5,9479.91,94.29,3.26,2.45,96.28,3.72,5.15
WL-y4-v4-r2,bz_nbr7008_095,weighted_loss,retail_y_4__retail_v_4__rolled_leftover_2,4,4,2,period_4,4,5,46608.53,252266.34,45168.85,244474.14,295.31,1598.35,0.0,0.0,36.46,197.34,641.81,3473.76,0.0,0.0,641.81,3473.76,466.09,2522.69,0.0,0.0,0,4,4,2155.09,11664.32,2043.15,11058.45,111.94,605.87,47212.0,255532.59,4,295.31,1598.35,True,295.31,1598.35,1256.3,6799.66,1256.3,6799.66,96.91,0.63,2.46,94.81,5.19,4.33
